spice id,性別,年齢,発言回数,iQOS歴,LINE登録,LINE歴,ユーザーからの入力,判定,投稿日付,時間24H,確信度,リカバリ,Intents番号,Watson回答,回答日時
514276413,M,21,1,4,2017/10/28 17:42,4,IQOSが壊れた,OK,2018/2/7 14:09,14,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 14:09
6749839,F,50,1,26,2017/10/1 16:17,5,IQOS 赤ランプが点灯 何故？,OK,2018/2/6 1:08,1,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 1:08
9876582,F,36,1,19,2017/8/14 21:30,6,iQOS こわれた,OK,2018/2/6 15:21,15,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 15:21
515089517,M,20,4,1,2018/2/6 2:29,1,30日間チャレンジ,OK,2018/2/7 4:24,4,1,1,52,IQOSへようこそ！火を使わないから、灰が出ない。たばこのニオイもない。IQOSについて知って頂くために、皆さまに6つの情報を配信します。ぜひ受け取って、新しいたばこライフを始めてみてください。お客様の率直なご意見もお待ちしております。,2018/2/7 4:24
510286929,,45,1,10,2018/2/1 15:41,1,１番上のランプが赤色で点滅して、充電出来ません。故障ですか？,OK,2018/2/7 8:59,8,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 8:59
4173768,M,37,1,36,2017/6/8 23:00,6,#焼魚定食#さんまの塩焼き,対応不要会話,2018/2/6 12:36,12,1,,52,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/6 12:36
513059789,M,39,2,7,2017/8/6 12:13,6,(*´-ω・)ン?故障でしょうか？,OK,2018/2/7 9:38,9,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 9:38
515018123,F,48,2,1,2018/1/27 7:46,1,？修理交換サービスステーション,OK,2018/2/6 22:24,22,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 22:24
515089829,F,27,2,1,2018/2/6 8:56,1,店舗検索に戻る,OK,2018/2/6 9:03,9,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/6 9:03
10424687,F,56,1,18,2017/7/9 9:56,6,店舗検索に戻る,OK,2018/2/6 9:29,9,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/6 9:29
515089611,F,26,1,1,2018/2/6 4:12,1,店舗検索に戻る,OK,2018/2/6 9:54,9,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/6 9:54
515085066,M,65,1,1,2018/2/5 17:10,1,店舗検索に戻る,OK,2018/2/6 10:41,10,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/6 10:41
514797190,M,57,3,2,2017/12/25 14:48,2,店舗検索に戻る,OK,2018/2/6 11:38,11,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/6 11:38
514995066,M,52,1,1,2018/1/23 18:12,1,店舗検索に戻る,OK,2018/2/6 12:54,12,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/6 12:54
515090945,M,55,2,1,2018/2/6 13:51,1,店舗検索に戻る,OK,2018/2/6 13:53,13,,,51,IQOSストアについて、ですね？IQOSストアでは、無料のアトラクションやイベント、限定アイテムの販売などを実施中！ ＜IQOSストア＞銀座/原宿札幌仙台名古屋(2店舗）梅田/心斎橋広島福岡ヤマダ電機 LABI1 池袋にもIQOSショップがオープンIQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですhttps://line.iqosphere.jp/sso/iqosjp?to=store-locator全国拡大中ですが、皆様の街にもIQOSストアができるよう、がんばりますね！ストア以外にもIQOSを修理・交換できるサービスステーションもあるので是非ご利用ください「IQOSストアを予約する」をご利用中の場合は、時間が過ぎていますのでお手数ですがもう一度メニューからタップしてやり直してください。,2018/2/6 13:53
